,id,imdbid,rating,title,year
2696,3017,117797,3,Swallowtail Butterfly,1996
2697,182,115736,3,Bound,1996
2698,912,116313,3,"First Wives Club, The",1996
2699,3038,115744,3,Brassed Off,1996
2700,5326,117372,3,"Preacher&#39;s Wife, The",1996
2701,4977,115685,2,"Birdcage, The",1996
2702,649,117571,3,Scream,1996
2703,1010,116361,3,Freeway,1996
2704,3526,119256,0,Hard Eight,1996
2705,1030,116136,2,DragonHeart,1996
2706,1062,116583,1,"Hunchback of Notre Dame, The",1996
2707,1087,116552,1,Homeward Bound II: Lost in San Francisco,1996
2708,1099,117477,1,Ridicule,1996
2709,7051,116378,3,"Funeral, The",1996
2710,7598,118015,3,Un air de famille,1996
2711,6169,118105,3,Va&#39; dove ti porta il cuore,1996
2712,8008,116695,2,Jerry Maguire,1996
2713,3291,117093,1,Mother Night,1996
2714,1859,115580,3,"Associate, The",1996
2715,1538,377683,0,Connie Gomper &amp; the Pack,1996
2716,111,116684,3,Jane Eyre,1996
2717,4822,117102,3,Mr. Wrong,1996
2718,2994,117407,0,Pusher,1996
2719,535,116130,0,Down Periscope,1996
2720,4890,117979,3,"Truth About Cats &amp; Dogs, The",1996
2721,970,116594,3,I Shot Andy Warhol,1996
2722,4967,115857,1,Chain Reaction,1996
2723,4972,114151,3,Poison Ivy II,1996
2724,1343,116931,3,Love and Other Catastrophes,1996
2725,2106,116692,3,Beyond Silence (Jenseits der Stille),1996
2726,3966,115678,3,Big Night,1996
2727,1428,116225,1,Escape from L.A.,1996
2728,1082,117998,3,Twister,1996
2729,1791,116293,3,Female Perversions,1996
2730,3970,116683,3,James and the Giant Peach,1996
2731,741,113649,3,Libertarias,1996
2732,3242,115856,3,When the Cat&#39;s Away,1996
2733,6074,115632,2,Basquiat,1996
2734,7932,115988,3,"Crucible, The",1996
2735,6839,116213,3,Eraser,1996
2736,6536,116212,3,Entertaining Angels: The Dorothy Day Story,1996
2737,7630,116250,3,Evita,1996
2738,7658,117381,1,Primal Fear,1996
2739,5855,115485,1,"A Jin de gushi / Ah Kam, the Stunt woman",1996
2740,7678,114720,0,Tremors II: Aftershocks,1996
2741,6623,117038,3,Michael,1996
2742,22,119116,1,"Fifth Element, The",1997
2743,1830,118826,3,"Castle, The",1997
2744,1127,118570,1,Air Bud,1997
2745,4380,117056,3,Ayneh,1997
2746,68,119174,1,"Game, The",1997
2747,4064,119707,3,Mortal Kombat: Annihilation,1997
2748,2236,119488,1,L.A. Confidential,1997
2749,3371,120389,3,Turbo: A Power Rangers Movie,1997
2750,1584,128996,3,Cinderella,1997
2751,936,119822,3,As Good as It Gets,1997
2752,4932,125209,3,I Think I Do,1997
2753,614,118799,0,La vita &egrave; bella,1997
2754,634,119925,1,"Postman, The",1997
2755,1000,119229,3,Grosse Pointe Blank,1997
2756,4987,178844,3,La principessa e il povero,1997
2757,297,118583,3,Alien: Resurrection,1997
2758,2101,119080,3,Eve&#39;s Bayou,1997
2759,1068,118571,1,Air Force One,1997
2760,1794,115462,3,Actrius,1997
2761,1810,120265,0,Taste of Cherry,1997
2762,7174,123948,1,Cure,1997
2763,5820,120169,3,Soul Food,1997
2764,4383,119874,3,"Peacemaker, The",1997
2765,426,119137,2,Flubber,1997
2766,792,123755,3,Cube,1997
2767,1159,119215,1,Good Burger,1997
2768,83,119654,1,Men in Black,1997
2769,5172,119896,3,Picture Perfect,1997
2770,105,118971,3,"Devil&#39;s Advocate, The",1997
2771,1595,120512,2,Wild America,1997
2772,4164,120152,3,Smilla&#39;s Sense of Snow,1997
2773,573,118880,2,Con Air,1997
2774,931,118818,1,Career Girls,1997
2775,4216,119590,3,My Life in Pink ( Ma Vie En Rose ),1997
2776,3148,120434,3,Vegas Vacation,1997
2777,662,119081,3,Event Horizon,1997
2778,3917,124819,1,Orgazmo,1997
2779,4657,119345,3,I Know What You Did Last Summer,1997
2780,1055,119142,3,For Richer or Poorer,1997
2781,1406,120185,3,Spice World,1997
2782,345,120338,3,Titanic,1997
2783,4333,119114,3,Fever Pitch,1997
2784,5,118655,2,Austin Powers: International Man of Mystery,1997
2785,7371,119918,0,Pooh&#39;s Grand Adventure: The Search for Christopher Robin,1997
2786,6749,127302,3,"Sticky Fingers of Time, The",1997
2787,7534,119535,2,A Life Less Ordinary,1997
2788,6805,119164,2,"Full Monty, The",1997
2789,6204,124317,3,Clover,1997
2790,7660,120102,1,Seven Years in Tibet,1997
2791,5865,119784,3,"Night Flier, The",1997
2792,7710,118819,2,Carne tr&eacute;mula [Live Flesh],1997
2793,4360,119190,3,George of the Jungle,1997
2794,1816,119115,1,Fierce Creatures,1997
2795,5108,169858,3,Neon Genesis Evangelion: The End of Evangelion,1997
2796,425,119528,1,Liar Liar,1997
2797,5143,119472,1,Knockin&#39; on Heaven&#39;s Door,1997
2798,70,119731,1,Murder at 1600,1997
2799,1900,118866,3,Clockwatchers,1997
2800,524,119173,3,G.I. Jane,1997
2801,4496,119361,1,In the Company of Men,1997
2802,904,118884,3,Contact,1997
2803,2666,120493,3,"Well, The",1997
2804,4154,116922,1,Lost Highway,1997
2805,4527,119723,3,Mrs Dalloway,1997
2806,2347,118749,3,Boogie Nights,1997
2807,2395,120461,3,Volcano,1997
2808,3882,119468,2,Kiss the Girls,1997
2809,1026,118688,2,Batman &amp; Robin,1997
2810,3928,119227,3,Snow White: A Tale of Terror,1997
2811,1054,119432,2,Jungle 2 Jungle,1997
2812,1409,120521,3,"Winter Guest, The",1997
2813,729,119282,3,Hercules,1997
2814,2494,119859,3,Paradise Road,1997
2815,6736,119324,3,"House of Yes, The",1997
2816,6071,131620,3,Tower of Terror,1997
2817,6800,119250,1,Fireworks,1997
2818,7627,119008,1,Donnie Brasco,1997
2819,7675,118604,1,An American Werewolf in Paris,1997
2820,6241,118414,2,"Odyssey, The",1997
2821,6249,122648,2,Hardboiled Egg,1997
2822,754,120032,3,Romy and Michelle&#39;s High School Reunion,1997
2823,2176,119396,3,Jackie Brown,1997
2824,4381,117056,3,Ayneh,1997
2825,424,118928,3,Dante's Peak,1997
2826,1483,119369,3,"Inheritance, The",1997
2827,5136,119152,1,Free Willy 3: The Rescue,1997
2828,77,119177,1,Gattaca,1997
2829,107,120201,3,Starship Troopers,1997
2830,1193,119167,3,Funny Games,1997
2831,1202,119738,2,My Best Friend&#39;s Wedding,1997
2832,3373,120177,3,Spawn,1997
2833,1218,118617,3,Anastasia,1997
2834,1947,118829,3,Cats Don&#39;t Dance,1997
2835,623,119217,0,Good Will Hunting,1997
2836,5329,119094,1,Face/Off,1997
2837,2423,118842,3,Chasing Amy,1997
2838,4635,120536,1,"Wrong Guy, The",1997
2839,4643,120082,3,Scream 2,1997
2840,318,118883,2,Conspiracy Theory,1997
2841,326,119698,3,Mononoke-hime,1997
2842,3195,120094,3,Selena,1997
2843,5058,118550,3,Le Acrobate,1997
2844,343,120514,3,Wilde,1997
2845,3223,120133,3,A Simple Wish,1997
2846,5074,119567,3,"Lost World: Jurassic Park, The",1997
2847,3232,118845,0,Chun gwong cha sit (Happy Together),1997
2848,6691,125659,1,Open Your Eyes,1997
2849,8564,118906,1,Csinibaba,1997
2850,1109,120789,3,Pleasantville,1998
2851,1838,119517,3,Your Friends and Neighbors,1998
2852,4752,120890,3,Wild Things,1998
2853,789,139362,3,High Art,1998
2854,446,120184,1,Sphere,1998
2855,1511,171725,1,"Secret of NIMH 2: Timmy to the Rescue, The",1998
2856,3687,120131,3,"Lion King 2: Simba&#39;s Pride, The",1998
2857,4817,118661,3,"Avengers, The",1998
2858,127,158409,1,Future Sport,1998
2859,506,120669,1,Fear and Loathing in Las Vegas,1998
2860,5211,158011,3,Trance (The Eternal),1998
2861,1926,138097,3,Shakespeare in Love,1998
2862,4850,241073,3,Yeogo goedam,1998
2863,1942,120800,3,Quest for Camelot,1998
2864,554,120888,3,"Wedding Singer, The",1998
2865,216,120631,3,Ever After,1998
2866,973,147612,3,Happiness,1998
2867,2076,168972,3,Love &amp; Pop,1998
2868,4638,144120,1,Bride of Chucky,1998
2869,1040,120577,1,54,1998
2870,1399,128442,1,Rounders,1998
2871,1403,138704,2,Pi,1998
2872,1056,120844,3,Star Trek: Insurrection,1998
2873,4709,120694,3,Halloween H20: 20 Years Later,1998
2874,6353,143127,2,Batman &amp; Mr. Freeze: SubZero,1998
2875,6718,156729,1,Last Night,1998
2876,6814,120832,1,Snake Eyes,1998
2877,6832,120274,1,Tango,1998
2878,6531,197626,3,Lick the Star,1998
2879,8016,123987,3,Madeline,1998
2880,8041,120787,3,A Perfect Murder,1998
2881,7298,120533,3,Celebrity,1998
2882,8527,120889,1,What Dreams May Come,1998
2883,8088,120587,3,Antz,1998
2884,35,120768,1,"Negotiator, The",1998
2885,772,123865,3,Gia,1998
2886,2191,130827,1,Run Lola Run,1998
2887,2548,120586,2,American History X,1998
2888,5494,119336,1,Hurlyburly,1998
2889,2247,120780,2,Out of Sight,1998
2890,1553,120686,3,Stepmom,1998
2891,505,118715,1,"Big Lebowski, The",1998
2892,5226,134928,1,Rasen,1998
2893,2641,120643,3,Dancing at Lughnasa,1998
2894,5242,119038,1,"Dinner Game, The",1998
2895,3035,120813,0,Safe Men,1998
2896,4160,134619,1,Disturbing Behavior,1998
2897,3447,166792,3,Scooby-Doo on Zombie Island,1998
2898,4250,120148,3,Sliding Doors,1998
2899,300,120692,3,Strike!,1998
2900,3552,165499,1,"Storm Riders, The",1998
2901,4649,146336,3,Urban Legend,1998
2902,4675,178868,3,Ring (Ringu),1998
2903,2475,119942,3,Primary Colors,1998
2904,5060,120738,3,Lost in Space,1998
2905,365,120777,3,"Opposite of Sex, The",1998
2906,4357,120728,3,"Last Days of Disco, The",1998
2907,8405,127723,1,Can&#39;t Hardly Wait,1998
2908,7664,151691,3,My Name Is Joe,1998
2909,404,128445,3,Rushmore,1998
2910,42,120611,1,Blade,1998
2911,775,120591,1,Armageddon,1998
2912,2896,122718,1,Small Soldiers,1998
2913,783,128853,3,You&#39;ve Got Mail,1998
2914,2198,120623,3,A Bug&#39;s Life,1998
2915,4400,120603,3,Beloved,1998
2916,2912,129023,1,Dark Harbor,1998
2917,1154,120744,1,"Man in the Iron Mask, The",1998
2918,4787,118843,3,"Black Cat, White Cat",1998
2919,460,118636,1,Apt Pupil,1998
2920,2238,120685,3,Godzilla,1998
2921,4437,140888,3,Central Station,1998
2922,5183,129387,3,There&#39;s Something About Mary,1998
2923,1219,120791,3,Practical Magic,1998
2924,516,120879,2,Velvet Goldmine,1998
2925,532,133751,3,"Faculty, The",1998
2926,157,120762,3,Mulan,1998
2927,1948,156887,3,Perfect Blue,1998
2928,165,120382,1,"Truman Show, The",1998
2929,3791,120749,1,Mercury Rising,1998
2930,5286,120756,0,Moby Dick,1998
2931,942,120802,3,"Red Violin, The",1998
2932,592,147004,3,Little Voice,1998
2933,1668,120735,1,"Lock, Stock and Two Smoking Barrels",1998
2934,4955,120660,1,Enemy of the State,1998
2935,4215,120877,0,Vampires (John Carpenter&#39;s),1998
2936,975,150662,3,Show Me Love,1998
2937,3509,120321,3,Smoke Signals,1998
2938,2058,120902,3,"X Files, The",1998
2939,2440,162973,2,Get Real,1998
2940,5744,129290,3,Patch Adams,1998
2941,1058,120746,1,"Mask of Zorro, The",1998
2942,1079,120794,3,"Prince of Egypt, The",1998
2943,2139,118789,1,Buffalo &#39;66,1998
2944,368,165078,3,Wand&acirc;furu raifu,1998
2945,7384,158446,3,2 seconds,1998
2946,6679,140627,2,Tomorrow Night,1998
2947,6339,122690,1,Ronin,1998
2948,7893,122151,1,Lethal Weapon 4,1998
2949,7168,146468,3,Barrio,1998
2950,5794,134067,3,"Rugrats Movie, The",1998
2951,6160,142964,1,Vildspor,1998
2952,7635,119223,1,Great Expectations,1998
2953,5844,130018,3,I Still Know What You Did Last Summer,1998
2954,6591,120484,2,"Waterboy, The",1998
2955,5885,172684,3,Kuch Kuch Hota Hai,1998
2956,8565,134230,2,Zimmer Feri,1998
2957,2868,154420,3,Festen (The Celebration),1998
2958,2526,154421,3,"Idiots, The",1998
2959,1855,118929,1,Dark City,1998
2960,805,119891,3,Phantoms,1998
2961,4423,120841,3,Species II,1998
2962,95,120647,3,Deep Impact,1998
2963,3393,133189,1,SLC Punk!,1998
2964,4534,119204,3,Glasblasarns barn,1998
2965,2681,120831,3,Slums of Beverly Hills,1998
2966,4547,119313,3,Hope Floats,1998
2967,937,136244,3,Hideous Kinky,1998
2968,1294,120449,3,"Dreamlife of Angels, The",1998
2969,272,120863,1,"Thin Red Line, The",1998
2970,4611,120108,2,"Proposition, The",1998
2971,5715,154506,0,Following,1998
2972,5369,120632,3,City of Angels,1998
2973,3919,131857,1,BASEketball,1998
2974,1392,120812,3,Rush Hour,1998
2975,1069,120828,1,Six Days Seven Nights,1998
2976,2138,127536,3,Elizabeth,1998
2977,1090,120815,0,Saving Private Ryan,1998
2978,1094,120783,3,"Parent Trap, The",1998
2979,8438,181627,2,Kirikou and the Sorceress,1998
2980,6184,126604,3,Pecker,1998
2981,7646,119643,1,Meet Joe Black,1998
2982,7687,124901,1,Thursday,1998
2983,31,151804,1,Office Space,1999
2984,36,133093,3,"Matrix, The",1999
2985,3269,151738,3,Never Been Kissed,1999
2986,1135,140379,2,A Midsummer Night&#39;s Dream,1999
2987,4804,129332,1,Ravenous,1999
2988,3728,177721,3,Double Platinum,1999
2989,1209,120855,2,Tarzan,1999
2990,2617,139134,3,Cruel Intentions,1999
2991,4116,243558,3,Shojo kakumei Utena: Adolescence mokushiroku,1999
2992,1588,190641,1,Pocket Monsters: Mewtwo Strikes Back!,1999
2993,3765,127296,3,Splendor,1999
2994,2309,158983,3,South Park: Bigger Longer &amp; Uncut,1999
2995,5304,207972,3,Annie,1999
2996,4971,133046,3,Teaching Mrs. Tingle,1999
2997,5382,160862,3,She&#39;s All That,1999
2998,3922,126916,2,For Love of the Game,1999
2999,2828,139151,2,Inferno,1999
3000,2133,149691,3,Anywhere But Here,1999
3001,2850,144715,3,Holy Smoke,1999
3002,6,145660,1,Austin Powers: The Spy Who Shagged Me,1999
3003,374,147800,3,10 Things I Hate About You,1999
3004,6650,142688,1,"Ninth Gate, The",1999
3005,7740,205000,3,Deuce Bigalow: Male Gigolo,1999
3006,6798,137338,3,200 Cigarettes,1999
3007,6806,130444,3,Aimee &amp; Jaguar,1999
3008,6099,240119,3,Tomie,1999
3009,5775,178737,3,Mansfield Park,1999
3010,6162,120857,3,Tea with Mussolini,1999
3011,7990,155267,1,"Thomas Crown Affair, The",1999
3012,6561,169299,3,Terror Firmer,1999
3013,3640,144814,3,Carrie 2: The Rage,1999
3014,1134,120891,2,Wild Wild West,1999
3015,2897,120616,1,"Mummy, The",1999
3016,71,169547,3,American Beauty,1999
3017,4413,205214,3,"Magical Legend of the Leprechauns, The",1999
3018,88,120363,1,Toy Story 2,1999
3019,2934,210358,3,Things You Can Tell Just by Looking at Her,1999
3020,4799,167752,3,"4th Floor, The",1999
3021,827,120655,3,Dogma,1999
3022,840,123209,3,"Other Sister, The",1999
3023,4824,131646,2,Wing Commander,1999
3024,2970,120458,3,Virus,1999
3025,4107,163178,3,Redball,1999
3026,146,134273,1,8MM,1999
3027,5246,120907,1,eXistenZ,1999
3028,170,181316,1,Blue Streak,1999
3029,3030,120657,1,"13th Warrior, The",1999
3030,917,120601,3,Being John Malkovich,1999
3031,4926,171363,3,"Haunting, The",1999
3032,223,165798,1,Ghost Dog: The Way of the Samurai,1999
3033,2731,165643,3,Black and White,1999
3034,2030,209189,3,Not One Less (Yi ge dou bu neng shao),1999
3035,3495,125439,3,Notting Hill,1999
3036,4230,132347,1,Mystery Men,1999
3037,672,120915,3,Star Wars: Episode I - The Phantom Menace,1999
3038,4679,218553,3,Ring 2 (Ringu 2),1999
3039,7380,120910,1,Fantasia 2000,1999
3040,6360,188674,3,Human Traffic,1999
3041,5799,120613,3,A Walk on the Moon,1999
3042,5803,135659,3,Storm of the Century,1999
3043,6522,235198,1,Audition,1999
3044,7620,182789,3,Bicentennial Man,1999
3045,6930,289424,3,Ring,1999
3046,6238,158692,0,Juha,1999
3047,6629,172348,3,Introducing Dorothy Dandridge,1999
3048,8114,166175,3,East Is East,1999
3049,1475,162556,3,Why Not Me?,1999
3050,5472,166896,3,"Straight Story, The",1999
3051,1844,157503,3,Drop Dead Gorgeous,1999
3052,82,144640,1,Three to Tango,1999
3053,5163,177507,1,Gigantics,1999
3054,826,144117,0,"Boondock Saints, The",1999
3055,839,120663,3,Eyes Wide Shut,1999
3056,3714,120689,1,"Green Mile, The",1999
3057,3751,124315,3,"Cider House Rules, The",1999
3058,884,129167,0,"Iron Giant, The",1999
3059,2311,163651,2,American Pie,1999
3060,1623,168987,3,Better Than Chocolate,1999
3061,210,137523,1,Fight Club,1999
3062,244,179116,3,But I&#39;m a Cheerleader,1999
3063,3102,122933,1,Analyze This,1999
3064,4221,134119,3,"Talented Mr. Ripley, The",1999
3065,268,172493,3,"Girl, Interrupted",1999
3066,5342,124298,3,Blast from the Past,1999
3067,5716,159097,3,"Virgin Suicides, The",1999
3068,2793,213121,3,New Waterford Girl,1999
3069,356,155776,3,Jawbreaker,1999
3070,1091,166485,3,Anna and the King,1999
3071,742,167404,3,"Sixth Sense, The",1999
3072,7265,182576,3,Family guy,1999
3073,7647,139462,1,Message in a Bottle,1999
3074,6933,204082,3,Aristocrats,1999
3075,5873,162710,3,Trick,1999
3076,2197,266075,3,Memento Mori,1999
3077,790,177242,1,Sonnenallee,1999
3078,817,155711,1,Flawless,1999
3079,5528,120620,3,Brokedown Palace,1999
3080,1547,199683,0,Kikujiro,1999
3081,5195,144168,3,Dick,1999
3082,5545,131369,1,EdTV,1999
3083,124,162661,3,Sleepy Hollow,1999
3084,858,139239,3,Go!,1999
3085,1564,215364,3,Wives and Daughters,1999
3086,2982,185937,3,"Blair Witch Project, The",1999
3087,867,126886,3,Election,1999
3088,4865,158811,3,Muppets From Space,1999
3089,2318,189584,0,"Big Kahuna, The",1999
3090,2346,175880,1,Magnolia,1999
3091,2354,120866,3,Titus,1999
3092,5305,125664,1,Man on the Moon,1999
3093,2725,235154,3,6ixtynin9,1999
3094,282,171804,3,Boys Don&#39;t Cry,1999
3095,4267,151568,3,Topsy-Turvy,1999
3096,1053,177789,1,Galaxy Quest,1999
3097,3570,120784,1,Payback,1999
3098,1086,164912,1,Stuart Little,1999
3099,367,185125,3,Todo sobre mi madre (All About My Mother),1999
3100,7407,222368,3,Los sin nombre,1999
3101,7130,143145,2,"World is Not Enough, The",1999
3102,6104,284565,2,Tomie: Anaza Feisu,1999
3103,6116,131325,3,Bowfinger,1999
3104,6888,158371,1,Sweet and Lowdown,1999
3105,6540,174856,2,"Hurricane, The",1999
3106,6936,133385,1,Asterix and Obelix vs. Caesar,1999
3107,7674,311926,3,Screwed in Tallinn,1999
3108,5880,209933,3,Beau travail,1999
3109,765,204946,3,Bring It On,2000
3110,64,144084,1,American Psycho,2000
3111,2923,187393,3,"Patriot, The",2000
3112,1192,210616,3,Center Stage,2000
3113,4821,175526,3,Cherry Falls,2000
3114,5544,175142,3,Scary Movie,2000
3115,131,190138,3,"Whole Nine Yards, The",2000
3116,882,198021,3,Where the Heart Is,2000
3117,4863,235712,3,Ring 0: Birthday (Ringu 0: B&acirc;sudei),2000
3118,538,210070,3,Ginger Snaps,2000
3119,5605,120755,0,Mission: Impossible II,2000
3120,4148,173716,3,Cecil B. Demented,2000
3121,1277,266308,3,Battle Royale,2000
3122,3064,255589,1,"Isle, The",2000
3123,2393,182508,1,Urbania,2000
3124,2414,206917,3,"Man Who Cried, The",2000
3125,655,212346,3,Miss Congeniality,2000
3126,4275,240684,3,"Little Mermaid 2: Return to the Sea, The",2000
3127,5386,260332,3,Roozi ke zan shodam,2000
3128,1064,138749,0,"Road to El Dorado, The",2000
3129,5073,263215,3,Picture Claire,2000
3130,2137,221889,3,Beautiful Creatures,2000
3131,1093,200550,3,Coyote Ugly,2000
3132,6039,156757,1,Mad About Mambo,2000
3133,6442,330500,3,Ju-on,2000
3134,5792,245712,1,Amores Perros,2000
3135,6874,229340,3,Dinner Rush,2000
3136,7621,163983,2,Bless the Child,2000
3137,8493,4281724,3,Terrifier,2000
3138,5866,186894,2,Bounce,2000
3139,6618,282936,3,Sakuya: yokaiden,2000
3140,4734,236027,1,Blinkende lygter (&#39;Flickering Lights&#39;),2000
3141,3285,255067,3,La comunidad,2000
3142,430,217355,3,Dancing at the Blue Iguana,2000
3143,1155,160127,3,Charlie&#39;s Angels,2000
3144,2917,187078,1,Gone in Sixty Seconds,2000
3145,1163,172495,0,Gladiator,2000
3146,2939,249462,3,Billy Elliot,2000
3147,101,120903,1,X-Men,2000
3148,1897,210299,3,Songcatcher,2000
3149,1901,203540,3,Greenfingers,2000
3150,122,184894,1,Shanghai Noon,2000
3151,130,242423,2,"Dude, Where&#39;s My Car",2000
3152,1921,256127,3,Kao (Face),2000
3153,1575,210075,3,Girlfight,2000
3154,3387,233298,3,Batman Beyond: Return of the Joker,2000
3155,877,181875,3,Almost Famous,2000
3156,2646,199725,3,Love &amp; Basketball,2000
3157,4172,286137,3,Something Between Us,2000
3158,5274,229440,1,Hellraiser: Inferno,2000
3159,3455,190590,0,"O Brother, Where Art Thou?",2000
3160,4557,195714,1,Final Destination,2000
3161,5299,213847,3,Mal&egrave;na,2000
3162,3471,185431,1,Little Nicky,2000
3163,605,212604,0,Tully,2000
3164,2723,203166,3,Together,2000
3165,249,197096,3,What&#39;s Cooking?,2000
3166,625,181984,1,Boiler Room,2000
3167,1414,208092,0,Snatch.,2000
3168,1071,161081,3,What Lies Beneath,2000
3169,6002,211181,3,102 Dalmatians,2000
3170,7081,223897,3,Pay it Foward,2000
3171,6380,193019,3,Blue&#39;s Big Musical Movie,2000
3172,6809,218616,2,Some Voices,2000
3173,7542,181536,2,Finding Forrester,2000
3174,6114,279474,3,Tomie: Replay,2000
3175,6131,271219,2,Tadpole,2000
3176,6136,209095,1,Leprechaun in the Hood,2000
3177,7616,174480,1,Autumn in New York,2000
3178,6547,134983,3,Supernova,2000
3179,52,209144,1,Memento,2000
3180,2563,264734,3,Joseph: King of Dreams,2000
3181,452,195685,3,Erin Brockovich,2000
3182,78,164052,3,Hollow Man,2000
3183,2234,255094,3,"Circle, The",2000
3184,1190,122459,3,Return to Me,2000
3185,4445,209958,2,"Cell, The",2000
3186,4082,215545,1,Bamboozlee,2000
3187,112,190865,1,Vertical Limit,2000
3188,1556,260991,2,J.S.A.: Joint Security Area,2000
3189,855,190332,3,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",2000
